Date,Time,Open,High,Low,Close,Volume,OpenInt,equity_index
2014-09-01,16:00:00,1.31404,1.31404,1.31335,1.31342,0,0,curr
2014-09-01,17:00:00,1.31342,1.31361,1.31327,1.31361,0,0,curr
2014-09-01,18:00:00,1.31359,1.31361,1.31272,1.31272,0,0,curr
2014-09-01,19:00:00,1.3127,1.31368,1.31267,1.31307,0,0,curr
2014-09-01,20:00:00,1.31307,1.31307,1.31282,1.31289,0,0,curr
2014-09-01,21:00:00,1.3129,1.31306,1.31278,1.31304,0,0,curr
2014-09-01,22:00:00,1.31304,1.31305,1.31291,1.31303,0,0,curr
2014-09-01,23:00:00,1.31302,1.31306,1.31268,1.31276,0,0,curr
2014-09-01,23:59:00,1.3127,1.31298,1.31263,1.31276,0,0,curr
2014-09-02,01:00:00,1.31274,1.31297,1.3127,1.31293,0,0,curr
2014-09-02,02:00:00,1.31293,1.31314,1.31285,1.31304,0,0,curr
2014-09-02,03:00:00,1.31304,1.31328,1.31291,1.31311,0,0,curr
2014-09-02,04:00:00,1.31312,1.31319,1.31169,1.31189,0,0,curr
2014-09-02,05:00:00,1.31189,1.31242,1.31183,1.31221,0,0,curr
2014-09-02,06:00:00,1.31221,1.31236,1.31167,1.31178,0,0,curr
2014-09-02,07:00:00,1.31178,1.31225,1.31144,1.31199,0,0,curr
2014-09-02,08:00:00,1.31199,1.31241,1.31193,1.31203,0,0,curr
2014-09-02,09:00:00,1.31206,1.31277,1.31201,1.31258,0,0,curr
2014-09-02,10:00:00,1.31258,1.31361,1.3123,1.31262,0,0,curr
2014-09-02,11:00:00,1.31263,1.31323,1.3115,1.31164,0,0,curr
2014-09-02,12:00:00,1.31163,1.31194,1.31098,1.31119,0,0,curr
2014-09-02,13:00:00,1.31119,1.31187,1.31102,1.31177,0,0,curr
2014-09-02,14:00:00,1.31177,1.31177,1.31113,1.31157,0,0,curr
2014-09-02,15:00:00,1.31156,1.3123,1.31124,1.31224,0,0,curr
2014-09-02,16:00:00,1.31224,1.3127,1.31207,1.31245,0,0,curr
2014-09-02,17:00:00,1.31245,1.31298,1.31146,1.31218,0,0,curr
2014-09-02,18:00:00,1.31218,1.31289,1.31155,1.31233,0,0,curr
2014-09-02,19:00:00,1.31233,1.31278,1.31222,1.31247,0,0,curr
2014-09-02,20:00:00,1.31247,1.31335,1.3124,1.31288,0,0,curr
2014-09-02,21:00:00,1.3129,1.31293,1.31227,1.31258,0,0,curr
2014-09-02,22:00:00,1.31259,1.31334,1.31255,1.31285,0,0,curr
2014-09-02,23:00:00,1.31286,1.3134,1.31278,1.3132,0,0,curr
2014-09-02,23:59:00,1.3132,1.3133,1.31306,1.31326,0,0,curr
2014-09-03,01:00:00,1.31325,1.31343,1.31316,1.31324,0,0,curr
2014-09-03,02:00:00,1.31328,1.31348,1.31291,1.31305,0,0,curr
2014-09-03,03:00:00,1.31305,1.31343,1.31285,1.31311,0,0,curr
2014-09-03,04:00:00,1.31311,1.31333,1.31279,1.31299,0,0,curr
2014-09-03,05:00:00,1.31301,1.31344,1.31296,1.31322,0,0,curr
2014-09-03,06:00:00,1.31324,1.31343,1.31219,1.31242,0,0,curr
2014-09-03,07:00:00,1.31242,1.31268,1.31228,1.31246,0,0,curr
2014-09-03,08:00:00,1.31246,1.31327,1.31234,1.31299,0,0,curr
2014-09-03,09:00:00,1.31298,1.31418,1.31276,1.3134,0,0,curr
2014-09-03,10:00:00,1.31336,1.31391,1.31252,1.31262,0,0,curr
2014-09-03,11:00:00,1.31266,1.31559,1.31258,1.31393,0,0,curr
2014-09-03,12:00:00,1.31398,1.31462,1.31339,1.31407,0,0,curr
2014-09-03,13:00:00,1.31406,1.31553,1.31403,1.31484,0,0,curr
2014-09-03,14:00:00,1.31488,1.31594,1.31458,1.31524,0,0,curr
2014-09-03,15:00:00,1.31524,1.31537,1.31461,1.31517,0,0,curr
2014-09-03,16:00:00,1.31517,1.31521,1.31403,1.31449,0,0,curr
2014-09-03,17:00:00,1.31448,1.315,1.31363,1.31371,0,0,curr
2014-09-03,18:00:00,1.31367,1.31403,1.31325,1.31354,0,0,curr
2014-09-03,19:00:00,1.31356,1.31435,1.31337,1.31407,0,0,curr
2014-09-03,20:00:00,1.31405,1.31446,1.31343,1.31361,0,0,curr
2014-09-03,21:00:00,1.31362,1.31482,1.31352,1.31438,0,0,curr
2014-09-03,22:00:00,1.31438,1.31495,1.31408,1.31466,0,0,curr
2014-09-03,23:00:00,1.31465,1.31512,1.31454,1.31493,0,0,curr
2014-09-03,23:59:00,1.31494,1.31499,1.31458,1.31477,0,0,curr
2014-09-04,01:00:00,1.31479,1.31526,1.31469,1.31506,0,0,curr
2014-09-04,02:00:00,1.31506,1.31507,1.31472,1.31475,0,0,curr
2014-09-04,03:00:00,1.31473,1.31511,1.31454,1.31455,0,0,curr
2014-09-04,04:00:00,1.31455,1.31489,1.31431,1.31437,0,0,curr
2014-09-04,05:00:00,1.31438,1.3148,1.31438,1.31466,0,0,curr
2014-09-04,06:00:00,1.31466,1.31494,1.3146,1.31477,0,0,curr
2014-09-04,07:00:00,1.31478,1.31485,1.31459,1.31463,0,0,curr
2014-09-04,08:00:00,1.31463,1.31472,1.31429,1.31465,0,0,curr
2014-09-04,09:00:00,1.31465,1.31531,1.31383,1.31404,0,0,curr
2014-09-04,10:00:00,1.31403,1.31428,1.31356,1.31427,0,0,curr
2014-09-04,11:00:00,1.31425,1.31502,1.31404,1.31461,0,0,curr
2014-09-04,12:00:00,1.31459,1.315,1.3145,1.31452,0,0,curr
2014-09-04,13:00:00,1.31452,1.3146,1.31199,1.31283,0,0,curr
2014-09-04,14:00:00,1.31284,1.31388,1.30357,1.30499,0,0,curr
2014-09-04,15:00:00,1.30497,1.30497,1.29953,1.30229,0,0,curr
2014-09-04,16:00:00,1.30231,1.30293,1.30052,1.30118,0,0,curr
2014-09-04,17:00:00,1.30117,1.30146,1.29556,1.29654,0,0,curr
2014-09-04,18:00:00,1.29659,1.29736,1.29201,1.29259,0,0,curr
2014-09-04,19:00:00,1.29259,1.29464,1.29245,1.29463,0,0,curr
2014-09-04,20:00:00,1.29463,1.29571,1.29416,1.29518,0,0,curr
2014-09-04,21:00:00,1.29519,1.29561,1.29358,1.29358,0,0,curr
2014-09-04,22:00:00,1.29362,1.29489,1.29362,1.29476,0,0,curr
2014-09-04,23:00:00,1.29473,1.29483,1.29382,1.29434,0,0,curr
2014-09-04,23:59:00,1.29436,1.29452,1.29344,1.2935,0,0,curr
2014-09-05,01:00:00,1.29351,1.29388,1.29339,1.29358,0,0,curr
2014-09-05,02:00:00,1.29357,1.29403,1.29212,1.29291,0,0,curr
2014-09-05,03:00:00,1.29291,1.29328,1.29239,1.29322,0,0,curr
2014-09-05,04:00:00,1.29322,1.29366,1.293,1.29366,0,0,curr
2014-09-05,05:00:00,1.29365,1.29381,1.29324,1.29347,0,0,curr
2014-09-05,06:00:00,1.29348,1.29351,1.29314,1.29326,0,0,curr
2014-09-05,07:00:00,1.29326,1.29362,1.29314,1.2932,0,0,curr
2014-09-05,08:00:00,1.29321,1.29364,1.29301,1.29354,0,0,curr
2014-09-05,09:00:00,1.29358,1.29442,1.29338,1.29424,0,0,curr
2014-09-05,10:00:00,1.29426,1.29443,1.2933,1.29375,0,0,curr
2014-09-05,11:00:00,1.29375,1.29524,1.29365,1.29509,0,0,curr
2014-09-05,12:00:00,1.29513,1.2957,1.29509,1.29541,0,0,curr
2014-09-05,13:00:00,1.29546,1.29631,1.29523,1.29543,0,0,curr
2014-09-05,14:00:00,1.29544,1.29638,1.29497,1.29516,0,0,curr
2014-09-05,15:00:00,1.29515,1.29878,1.29429,1.29734,0,0,curr
2014-09-05,16:00:00,1.29727,1.29791,1.29576,1.29697,0,0,curr
2014-09-05,17:00:00,1.29697,1.29799,1.29558,1.29586,0,0,curr
2014-09-05,18:00:00,1.29576,1.29655,1.29533,1.29553,0,0,curr
2014-09-05,19:00:00,1.29553,1.29583,1.29446,1.29504,0,0,curr
2014-09-05,20:00:00,1.29504,1.29571,1.29491,1.29543,0,0,curr
2014-09-05,21:00:00,1.29543,1.29598,1.29538,1.29563,0,0,curr
2014-09-05,22:00:00,1.29563,1.29572,1.29501,1.29506,0,0,curr
2014-09-05,23:00:00,1.29506,1.29506,1.29506,1.29506,0,0,curr
2014-09-08,01:00:00,1.29544,1.29582,1.29508,1.29542,0,0,curr
2014-09-08,02:00:00,1.29542,1.29547,1.29484,1.29516,0,0,curr
2014-09-08,03:00:00,1.29516,1.29543,1.29489,1.29525,0,0,curr
2014-09-08,04:00:00,1.29525,1.29582,1.29496,1.29549,0,0,curr
2014-09-08,05:00:00,1.2955,1.29562,1.29505,1.29512,0,0,curr
2014-09-08,06:00:00,1.29512,1.29514,1.2938,1.29389,0,0,curr
2014-09-08,07:00:00,1.29389,1.29406,1.29339,1.29403,0,0,curr
2014-09-08,08:00:00,1.29404,1.29416,1.29315,1.29361,0,0,curr
2014-09-08,09:00:00,1.29362,1.29415,1.29304,1.29365,0,0,curr
2014-09-08,10:00:00,1.29365,1.29484,1.2933,1.29419,0,0,curr
2014-09-08,11:00:00,1.29419,1.29508,1.29387,1.29432,0,0,curr
2014-09-08,12:00:00,1.29432,1.29477,1.2941,1.29449,0,0,curr
2014-09-08,13:00:00,1.29448,1.29513,1.2943,1.29447,0,0,curr
2014-09-08,14:00:00,1.29447,1.29543,1.29442,1.29476,0,0,curr
2014-09-08,15:00:00,1.29476,1.29564,1.29441,1.29513,0,0,curr
2014-09-08,16:00:00,1.29513,1.29514,1.29336,1.29394,0,0,curr
2014-09-08,17:00:00,1.29394,1.29504,1.29358,1.29475,0,0,curr
2014-09-08,18:00:00,1.29475,1.29499,1.29384,1.29472,0,0,curr
2014-09-08,19:00:00,1.29472,1.29491,1.29325,1.29336,0,0,curr
2014-09-08,20:00:00,1.29335,1.29342,1.28828,1.29066,0,0,curr
2014-09-08,21:00:00,1.29066,1.29088,1.28998,1.29066,0,0,curr
2014-09-08,22:00:00,1.2907,1.29073,1.28915,1.28987,0,0,curr
2014-09-08,23:00:00,1.28987,1.2899,1.28938,1.28938,0,0,curr
2014-09-08,23:59:00,1.28942,1.28996,1.28926,1.28993,0,0,curr
2014-09-09,01:00:00,1.2899,1.28995,1.28934,1.28976,0,0,curr
2014-09-09,02:00:00,1.28975,1.28984,1.28887,1.28908,0,0,curr
2014-09-09,03:00:00,1.28908,1.28969,1.2889,1.28948,0,0,curr
2014-09-09,04:00:00,1.28948,1.29001,1.28916,1.28923,0,0,curr
2014-09-09,05:00:00,1.28923,1.28964,1.28764,1.28819,0,0,curr
2014-09-09,06:00:00,1.28819,1.28828,1.28659,1.28736,0,0,curr
2014-09-09,07:00:00,1.28737,1.2876,1.28688,1.28746,0,0,curr
2014-09-09,08:00:00,1.28746,1.28842,1.28744,1.28825,0,0,curr
2014-09-09,09:00:00,1.28825,1.28946,1.2881,1.28892,0,0,curr
2014-09-09,10:00:00,1.28892,1.28895,1.28707,1.28754,0,0,curr
2014-09-09,11:00:00,1.28754,1.28758,1.28592,1.28751,0,0,curr
2014-09-09,12:00:00,1.2875,1.28904,1.28737,1.28846,0,0,curr
2014-09-09,13:00:00,1.28843,1.28946,1.2881,1.2888,0,0,curr
2014-09-09,14:00:00,1.28884,1.2894,1.28836,1.28887,0,0,curr
2014-09-09,15:00:00,1.28887,1.29086,1.28825,1.28825,0,0,curr
2014-09-09,16:00:00,1.28825,1.28905,1.28733,1.28818,0,0,curr
2014-09-09,17:00:00,1.28818,1.29178,1.28818,1.29128,0,0,curr
2014-09-09,18:00:00,1.29128,1.29236,1.29079,1.29081,0,0,curr
2014-09-09,19:00:00,1.29082,1.29263,1.2902,1.29157,0,0,curr
2014-09-09,20:00:00,1.29157,1.29213,1.29127,1.29148,0,0,curr
2014-09-09,21:00:00,1.29148,1.29208,1.29137,1.29176,0,0,curr
2014-09-09,22:00:00,1.29176,1.29566,1.29137,1.29486,0,0,curr
2014-09-09,23:00:00,1.29481,1.29485,1.29358,1.29359,0,0,curr
2014-09-09,23:59:00,1.29359,1.29442,1.29345,1.29399,0,0,curr
2014-09-10,01:00:00,1.29398,1.29398,1.29341,1.29377,0,0,curr
2014-09-10,02:00:00,1.29377,1.29443,1.29343,1.29406,0,0,curr
2014-09-10,03:00:00,1.29409,1.29509,1.29368,1.2942,0,0,curr
2014-09-10,04:00:00,1.29424,1.29474,1.29382,1.29389,0,0,curr
2014-09-10,05:00:00,1.29389,1.29397,1.2926,1.29271,0,0,curr
2014-09-10,06:00:00,1.29271,1.2934,1.2926,1.29275,0,0,curr
2014-09-10,07:00:00,1.29275,1.29317,1.29217,1.29221,0,0,curr
2014-09-10,08:00:00,1.29221,1.2928,1.2922,1.29276,0,0,curr
2014-09-10,09:00:00,1.29276,1.29479,1.29233,1.29391,0,0,curr
2014-09-10,10:00:00,1.2939,1.29392,1.29234,1.29301,0,0,curr
2014-09-10,11:00:00,1.29301,1.29436,1.29248,1.29432,0,0,curr
2014-09-10,12:00:00,1.29427,1.29622,1.29375,1.29456,0,0,curr
2014-09-10,13:00:00,1.29458,1.29538,1.29431,1.29502,0,0,curr
2014-09-10,14:00:00,1.29502,1.29515,1.29308,1.29315,0,0,curr
2014-09-10,15:00:00,1.29315,1.29343,1.29,1.29047,0,0,curr
2014-09-10,16:00:00,1.29047,1.29339,1.28968,1.29269,0,0,curr
2014-09-10,17:00:00,1.29268,1.29324,1.29109,1.29152,0,0,curr
2014-09-10,18:00:00,1.29152,1.2919,1.29009,1.29068,0,0,curr
2014-09-10,19:00:00,1.29071,1.29109,1.28838,1.29013,0,0,curr
2014-09-10,20:00:00,1.29015,1.29077,1.2895,1.29067,0,0,curr
2014-09-10,21:00:00,1.29069,1.29157,1.2902,1.29034,0,0,curr
2014-09-10,22:00:00,1.29032,1.29147,1.29021,1.29129,0,0,curr
2014-09-10,23:00:00,1.29139,1.29187,1.29086,1.29162,0,0,curr
2014-09-10,23:59:00,1.29162,1.29164,1.2913,1.29163,0,0,curr
2014-09-11,01:00:00,1.29163,1.2924,1.29163,1.29227,0,0,curr
2014-09-11,02:00:00,1.29227,1.29242,1.29156,1.29163,0,0,curr
2014-09-11,03:00:00,1.29162,1.29241,1.29159,1.29227,0,0,curr
2014-09-11,04:00:00,1.29227,1.29231,1.29099,1.29105,0,0,curr
2014-09-11,05:00:00,1.29105,1.29134,1.29063,1.2913,0,0,curr
2014-09-11,06:00:00,1.2913,1.2916,1.29122,1.29138,0,0,curr
2014-09-11,07:00:00,1.29138,1.29148,1.29052,1.29066,0,0,curr
2014-09-11,08:00:00,1.29058,1.29132,1.29018,1.29057,0,0,curr
2014-09-11,09:00:00,1.29056,1.29157,1.28964,1.29101,0,0,curr
2014-09-11,10:00:00,1.29102,1.29361,1.29047,1.29346,0,0,curr
2014-09-11,11:00:00,1.29346,1.2939,1.29252,1.29283,0,0,curr
2014-09-11,12:00:00,1.29282,1.29346,1.29206,1.29217,0,0,curr
2014-09-11,13:00:00,1.29218,1.2926,1.29115,1.29149,0,0,curr
2014-09-11,14:00:00,1.29153,1.29268,1.29148,1.29268,0,0,curr
2014-09-11,15:00:00,1.29267,1.29504,1.29249,1.29497,0,0,curr
2014-09-11,16:00:00,1.29497,1.29513,1.29291,1.29319,0,0,curr
2014-09-11,17:00:00,1.29319,1.29511,1.29192,1.29407,0,0,curr
2014-09-11,18:00:00,1.29409,1.29413,1.29303,1.29351,0,0,curr
2014-09-11,19:00:00,1.29351,1.29442,1.29345,1.29388,0,0,curr
2014-09-11,20:00:00,1.29386,1.29397,1.2922,1.29261,0,0,curr
2014-09-11,21:00:00,1.29261,1.29354,1.29202,1.29223,0,0,curr
2014-09-11,22:00:00,1.29215,1.29249,1.29151,1.29171,0,0,curr
2014-09-11,23:00:00,1.29171,1.29248,1.29171,1.29235,0,0,curr
2014-09-11,23:59:00,1.29235,1.29289,1.29177,1.2923,0,0,curr
2014-09-12,01:00:00,1.29228,1.29256,1.29211,1.29224,0,0,curr
2014-09-12,02:00:00,1.29227,1.29259,1.29205,1.29223,0,0,curr
2014-09-12,03:00:00,1.29224,1.29245,1.29146,1.29222,0,0,curr
2014-09-12,04:00:00,1.2922,1.29248,1.29137,1.292,0,0,curr
2014-09-12,05:00:00,1.292,1.29235,1.29172,1.29173,0,0,curr
2014-09-12,06:00:00,1.29168,1.29216,1.29143,1.29197,0,0,curr
2014-09-12,07:00:00,1.29197,1.2923,1.29144,1.292,0,0,curr
2014-09-12,08:00:00,1.29199,1.29251,1.2918,1.29244,0,0,curr
2014-09-12,09:00:00,1.29244,1.29324,1.29195,1.29233,0,0,curr
2014-09-12,10:00:00,1.29235,1.29287,1.29172,1.29277,0,0,curr
2014-09-12,11:00:00,1.29277,1.29309,1.29174,1.29245,0,0,curr
2014-09-12,12:00:00,1.29245,1.2932,1.29164,1.2923,0,0,curr
2014-09-12,13:00:00,1.29226,1.29288,1.29203,1.2928,0,0,curr
2014-09-12,14:00:00,1.2928,1.2939,1.29254,1.29327,0,0,curr
2014-09-12,15:00:00,1.29328,1.29551,1.29221,1.29419,0,0,curr
2014-09-12,16:00:00,1.29415,1.29425,1.29089,1.29255,0,0,curr
2014-09-12,17:00:00,1.29256,1.29476,1.29256,1.29377,0,0,curr
2014-09-12,18:00:00,1.29373,1.29626,1.29347,1.29543,0,0,curr
2014-09-12,19:00:00,1.29542,1.29784,1.29505,1.2973,0,0,curr
2014-09-12,20:00:00,1.2973,1.29767,1.29476,1.2953,0,0,curr
2014-09-12,21:00:00,1.29527,1.29534,1.29416,1.29475,0,0,curr
2014-09-12,22:00:00,1.29477,1.29513,1.29409,1.29481,0,0,curr
2014-09-12,23:00:00,1.29481,1.29481,1.2948,1.2948,0,0,curr
2014-09-15,01:00:00,1.29673,1.29691,1.2962,1.2962,0,0,curr
2014-09-15,02:00:00,1.29619,1.2962,1.29583,1.29591,0,0,curr
2014-09-15,03:00:00,1.29591,1.29591,1.29496,1.29557,0,0,curr
2014-09-15,04:00:00,1.2955,1.2968,1.29518,1.29646,0,0,curr
2014-09-15,05:00:00,1.29646,1.2969,1.2963,1.29645,0,0,curr
2014-09-15,06:00:00,1.29645,1.29666,1.29596,1.29629,0,0,curr
2014-09-15,07:00:00,1.29629,1.29635,1.29528,1.29573,0,0,curr
2014-09-15,08:00:00,1.29573,1.29627,1.2953,1.29618,0,0,curr
2014-09-15,09:00:00,1.29617,1.29617,1.29495,1.29537,0,0,curr
2014-09-15,10:00:00,1.2953,1.29531,1.29309,1.29393,0,0,curr
2014-09-15,11:00:00,1.29393,1.29393,1.29158,1.29205,0,0,curr
2014-09-15,12:00:00,1.29205,1.29293,1.29197,1.29232,0,0,curr
2014-09-15,13:00:00,1.29232,1.2925,1.29163,1.29214,0,0,curr
2014-09-15,14:00:00,1.2922,1.29248,1.29152,1.29225,0,0,curr
2014-09-15,15:00:00,1.29222,1.29235,1.29086,1.29181,0,0,curr
2014-09-15,16:00:00,1.2918,1.29467,1.2916,1.29466,0,0,curr
2014-09-15,17:00:00,1.29466,1.29506,1.29321,1.2938,0,0,curr
2014-09-15,18:00:00,1.2938,1.29503,1.29377,1.29498,0,0,curr
2014-09-15,19:00:00,1.29496,1.29507,1.29291,1.29319,0,0,curr
2014-09-15,20:00:00,1.29319,1.29439,1.29318,1.29386,0,0,curr
2014-09-15,21:00:00,1.29384,1.29438,1.29345,1.29349,0,0,curr
2014-09-15,22:00:00,1.29348,1.29443,1.29303,1.29391,0,0,curr
2014-09-15,23:00:00,1.29389,1.29411,1.2936,1.29397,0,0,curr
2014-09-15,23:59:00,1.294,1.29426,1.29373,1.29404,0,0,curr
2014-09-16,01:00:00,1.29404,1.29404,1.29357,1.29376,0,0,curr
2014-09-16,02:00:00,1.29377,1.29393,1.29371,1.2938,0,0,curr
2014-09-16,03:00:00,1.2938,1.29457,1.29369,1.29404,0,0,curr
2014-09-16,04:00:00,1.29404,1.296,1.2939,1.29527,0,0,curr
2014-09-16,05:00:00,1.29527,1.29535,1.29468,1.29495,0,0,curr
2014-09-16,06:00:00,1.29495,1.29503,1.29414,1.29418,0,0,curr
2014-09-16,07:00:00,1.29419,1.29433,1.29363,1.29385,0,0,curr
2014-09-16,08:00:00,1.29385,1.29431,1.2936,1.29366,0,0,curr
2014-09-16,09:00:00,1.29366,1.2938,1.29222,1.29282,0,0,curr
2014-09-16,10:00:00,1.29282,1.29419,1.29269,1.29419,0,0,curr
2014-09-16,11:00:00,1.2942,1.29478,1.2938,1.29448,0,0,curr
2014-09-16,12:00:00,1.29453,1.29548,1.29377,1.29492,0,0,curr
2014-09-16,13:00:00,1.2949,1.29659,1.29405,1.29439,0,0,curr
2014-09-16,14:00:00,1.29437,1.2949,1.29392,1.29452,0,0,curr
2014-09-16,15:00:00,1.29451,1.2954,1.29407,1.29421,0,0,curr
2014-09-16,16:00:00,1.2942,1.29513,1.29401,1.2946,0,0,curr
2014-09-16,17:00:00,1.2946,1.29513,1.29371,1.29421,0,0,curr
2014-09-16,18:00:00,1.29421,1.2978,1.29355,1.29717,0,0,curr
2014-09-16,19:00:00,1.29745,1.29943,1.29587,1.29647,0,0,curr
2014-09-16,20:00:00,1.29647,1.29714,1.2957,1.29701,0,0,curr
2014-09-16,21:00:00,1.29701,1.29712,1.2958,1.2959,0,0,curr
2014-09-16,22:00:00,1.29594,1.29642,1.29579,1.29583,0,0,curr
2014-09-16,23:00:00,1.29588,1.29605,1.29548,1.29594,0,0,curr
2014-09-16,23:59:00,1.29594,1.29651,1.29567,1.29567,0,0,curr
2014-09-17,01:00:00,1.29565,1.2958,1.2949,1.29501,0,0,curr
2014-09-17,02:00:00,1.29502,1.29592,1.29502,1.29577,0,0,curr
2014-09-17,03:00:00,1.29577,1.29589,1.29523,1.29557,0,0,curr
2014-09-17,04:00:00,1.29557,1.29563,1.29487,1.29522,0,0,curr
2014-09-17,05:00:00,1.29522,1.29564,1.29503,1.29531,0,0,curr
2014-09-17,06:00:00,1.29531,1.29558,1.29492,1.2951,0,0,curr
2014-09-17,07:00:00,1.29511,1.29534,1.29491,1.29504,0,0,curr
2014-09-17,08:00:00,1.29504,1.29516,1.29469,1.29478,0,0,curr
2014-09-17,09:00:00,1.29478,1.29569,1.29443,1.29484,0,0,curr
2014-09-17,10:00:00,1.29487,1.29611,1.29432,1.29589,0,0,curr
2014-09-17,11:00:00,1.29588,1.2966,1.29545,1.29581,0,0,curr
2014-09-17,12:00:00,1.29579,1.2964,1.29529,1.29588,0,0,curr
2014-09-17,13:00:00,1.29589,1.29702,1.29534,1.29561,0,0,curr
2014-09-17,14:00:00,1.29561,1.29585,1.29523,1.29557,0,0,curr
2014-09-17,15:00:00,1.29556,1.29807,1.29547,1.29699,0,0,curr
2014-09-17,16:00:00,1.29698,1.29727,1.29529,1.2966,0,0,curr
2014-09-17,17:00:00,1.29658,1.29696,1.29536,1.29598,0,0,curr
2014-09-17,18:00:00,1.29592,1.29592,1.29375,1.29571,0,0,curr
2014-09-17,19:00:00,1.29571,1.29642,1.29511,1.29513,0,0,curr
2014-09-17,20:00:00,1.29513,1.29651,1.29513,1.29596,0,0,curr
2014-09-17,21:00:00,1.2959,1.29767,1.28976,1.29158,0,0,curr
2014-09-17,22:00:00,1.29169,1.29277,1.2852,1.2875,0,0,curr
2014-09-17,23:00:00,1.28748,1.28765,1.28633,1.28646,0,0,curr
2014-09-17,23:59:00,1.28646,1.28654,1.28355,1.28448,0,0,curr
2014-09-18,01:00:00,1.28469,1.28492,1.28374,1.28383,0,0,curr
2014-09-18,02:00:00,1.28383,1.28489,1.28345,1.28482,0,0,curr
2014-09-18,03:00:00,1.28485,1.28576,1.28483,1.28549,0,0,curr
2014-09-18,04:00:00,1.2855,1.28645,1.28528,1.28636,0,0,curr
2014-09-18,05:00:00,1.28635,1.28722,1.28613,1.28688,0,0,curr
2014-09-18,06:00:00,1.28687,1.28727,1.28626,1.28641,0,0,curr
2014-09-18,07:00:00,1.2864,1.2865,1.2858,1.28586,0,0,curr
2014-09-18,08:00:00,1.28587,1.28676,1.2853,1.28669,0,0,curr
2014-09-18,09:00:00,1.28668,1.28831,1.28632,1.28806,0,0,curr
2014-09-18,10:00:00,1.28804,1.28881,1.28688,1.28862,0,0,curr
2014-09-18,11:00:00,1.28868,1.28953,1.2881,1.28886,0,0,curr
2014-09-18,12:00:00,1.28885,1.29033,1.2872,1.2872,0,0,curr
2014-09-18,13:00:00,1.28717,1.28809,1.28696,1.28765,0,0,curr
2014-09-18,14:00:00,1.28764,1.28857,1.28738,1.28753,0,0,curr
2014-09-18,15:00:00,1.2875,1.28873,1.2856,1.28859,0,0,curr
2014-09-18,16:00:00,1.28858,1.29017,1.28837,1.289,0,0,curr
2014-09-18,17:00:00,1.28908,1.29227,1.28856,1.29206,0,0,curr
2014-09-18,18:00:00,1.29203,1.2928,1.29059,1.29144,0,0,curr
2014-09-18,19:00:00,1.29131,1.29232,1.29123,1.29218,0,0,curr
2014-09-18,20:00:00,1.29224,1.29226,1.29091,1.29138,0,0,curr
2014-09-18,21:00:00,1.29138,1.29182,1.29103,1.2915,0,0,curr
2014-09-18,22:00:00,1.29152,1.29201,1.29141,1.29168,0,0,curr
2014-09-18,23:00:00,1.29167,1.293,1.29166,1.29222,0,0,curr
2014-09-18,23:59:00,1.29222,1.29245,1.29113,1.29158,0,0,curr
2014-09-19,01:00:00,1.29162,1.29197,1.29112,1.29165,0,0,curr
2014-09-19,02:00:00,1.29163,1.29205,1.29156,1.29199,0,0,curr
2014-09-19,03:00:00,1.29198,1.29205,1.29012,1.29107,0,0,curr
2014-09-19,04:00:00,1.29105,1.29157,1.28969,1.29102,0,0,curr
2014-09-19,05:00:00,1.29105,1.29167,1.29051,1.29156,0,0,curr
2014-09-19,06:00:00,1.29156,1.29257,1.29152,1.29194,0,0,curr
2014-09-19,07:00:00,1.29193,1.29286,1.29151,1.29175,0,0,curr
2014-09-19,08:00:00,1.29175,1.29176,1.29019,1.29025,0,0,curr
2014-09-19,09:00:00,1.29022,1.29093,1.28846,1.28889,0,0,curr
2014-09-19,10:00:00,1.28895,1.2903,1.28871,1.28905,0,0,curr
2014-09-19,11:00:00,1.28906,1.2894,1.28666,1.28765,0,0,curr
2014-09-19,12:00:00,1.28765,1.28861,1.2868,1.28811,0,0,curr
2014-09-19,13:00:00,1.28811,1.28814,1.28613,1.28635,0,0,curr
2014-09-19,14:00:00,1.28635,1.28675,1.28525,1.28585,0,0,curr
2014-09-19,15:00:00,1.2858,1.28768,1.2846,1.28675,0,0,curr
2014-09-19,16:00:00,1.28677,1.28708,1.28415,1.2853,0,0,curr
2014-09-19,17:00:00,1.2853,1.28563,1.28307,1.28404,0,0,curr
2014-09-19,18:00:00,1.28403,1.28533,1.28332,1.28343,0,0,curr
2014-09-19,19:00:00,1.28349,1.28405,1.28314,1.28325,0,0,curr
2014-09-19,20:00:00,1.28329,1.28447,1.28321,1.28421,0,0,curr
2014-09-19,21:00:00,1.28421,1.28431,1.28334,1.28353,0,0,curr
2014-09-19,22:00:00,1.28352,1.28376,1.28324,1.2836,0,0,curr
2014-09-22,01:00:00,1.28283,1.28363,1.28266,1.28357,0,0,curr
2014-09-22,02:00:00,1.28353,1.28438,1.28352,1.28397,0,0,curr
2014-09-22,03:00:00,1.28396,1.28487,1.28394,1.28485,0,0,curr
2014-09-22,04:00:00,1.28487,1.28512,1.28416,1.28509,0,0,curr
2014-09-22,05:00:00,1.28509,1.28581,1.28496,1.28574,0,0,curr
2014-09-22,06:00:00,1.28574,1.28671,1.28574,1.28588,0,0,curr
2014-09-22,07:00:00,1.28594,1.28645,1.28589,1.28611,0,0,curr
2014-09-22,08:00:00,1.28612,1.28663,1.28575,1.2865,0,0,curr
